"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Men det lang tid siden efterhånden",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja det var i starten af øh Det var bacheloren vi lærte alt det der Nu vi mere inde i øh",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Hvad hedder det Kandidaten er sådan mere praksisorienteret på en eller anden måde",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","I forhold til xxx",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja det vel også at skulle lære at være psykolog ikke?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Jo og så alligevel ikke helt haha",0,"10","10_B","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","Der ikke så meget Altså der ikke så meget rigtig praksis Det handler mere om om praksis Altså det ikke så meget selv du laver noget",0,"10","10_B","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nej okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det stadigvæk meget på sådan et teoretisk øh niveau men mere om interventioner og behandlingsformer metoder og ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_A","Spontaneous"
"10_Spontaneous","Har du været i praktik?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja Det er man nemlig på kandidaten",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","I et halvt år",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja Og det er kun xxx point",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nå -->",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Det var lidt Hvor var du henne?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Jeg var i øh børne- og ungdomspsykriatrien i Herning på skolebørn og sådan nogle xxx",0,"10","10_B","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det lyder spændende",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det var det også",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Og rigtig godt at komme ud synes jeg Synes det virkelig var rart at se hvordan man egentlig er psykolog",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja det kunne jeg godt forestille mig",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det ved Det altså det det bliver man ikke sådan introduceret så meget til",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det meget øh Bacheloren er bare hardcore teori",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Så man begynder at hungre lidt efter det at finde ud af hvad det er man egentlig skal",0,"10","10_B","Spontaneous"
"10_Spontaneous","Når man er færdig",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Der jo alt muligt andet ude i virkeligheden man skal",0,"10","10_B","Spontaneous"
"10_Spontaneous","Altså sådan øh der påvirker altså sådan hvordan man kan være psykolog altså både sådan øh",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja økonomi og rammer og regler og ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det var rigtig spændende",0,"10","10_B","Spontaneous"
"10_Spontaneous","Hvad kunne du godt forestille dig at blive form for?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Øh Noget med børn og unge tror jeg sådan lidt øh",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det det vil jeg Sådan har jeg det hvertfald lige nu vil jeg helst Jeg synes voksne vil være lidt",0,"10","10_B","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det ved jeg ikke Det føler jeg ikke lige så meget for lige nu",0,"10","10_B","Spontaneous"
"10_Spontaneous","Så børn og unge",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Vil gerne ind i psykriatrien",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Øh",0,"10","10_B","Spontaneous"
"10_Spontaneous","Men jeg kunne også godt xxx mig at sådan forske",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Så ja det snart",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Hvordan er det at skrive speciale?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Altså jeg synes faktisk jeg trives meget godt i det",0,"10","10_B","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja Jeg skriver sammen med en af mine veninder og vi laver noget øh vores eget eksperiment også",0,"10","10_B","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_A","Spontaneous"
"10_Spontaneous","En øh kvantitativ undersøgelse",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Og det synes jeg er ret spændende at selv få lov til at prøve noget og",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja Sætte alting op og sådan noget også",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Så øh lige nu synes jeg det okay",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Men øh",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nu man selvfølgelig også i starten af processen",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja Det er jeg",0,"10","10_B","Spontaneous"
"10_Spontaneous","Men det er også Altså det jo sådan noget totalt uoverskueligt projekt et eller andet sted fordi man bare ikke ved hvor man ender Altså man vil gerne vide hvor man ender fordi det hjælper en til hvor man er nu ikke også?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja det kan vi jo bare ikke vide",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Så det er virkelig en proces",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","På godt og ondt",0,"10","10_B","Spontaneous"
"10_Spontaneous","Jeg kunne godt forestille mig Altså jeg sådan Jeg glæder mig til at skrive speciale for jeg glæder mig til virkelig at at fordybe mig i et eller andet sådan at men jeg tror også at det",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det også lidt en skræmmende proces synes jeg",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Det er det for det jo hele ens liv i et halvt år",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja det jo det",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nu Jeg skal nemlig også i praktik næste semester og så kommer man lige væk fra skolen og sådan noget og så kommer man tilbage og så skal man bare skrive opgave i et halvt år",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Det sådan",0,"10","10_A","Spontaneous"
"10_Spontaneous","Hvor skal du i praktik så?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Det lidt",0,"10","10_A","Spontaneous"
"10_Spontaneous","Øh jeg skal i noget der hedder Nationalt Videncenter for Læsning",0,"10","10_A","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_B","Spontaneous"
"10_Spontaneous","Øh",0,"10","10_A","Spontaneous"
"10_Spontaneous","Hvor ligger det? Her?",0,"10","10_B","Spontaneous"
"10_Spontaneous","I København",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nå okay",0,"10","10_B","Spontaneous"
"10_Spontaneous","Det er forskningscenter der forsker i øh",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Hvordan børn lærer sprog og bruger det til at lære andre ting altså sådan forudsætning for at du kan lære andre ting er selvfølgelig at du har et godt sprog og hvis du ikke har et ordentligt sprog så kan du ikke har et ordentligt sprog så kan du ikke forstå de opgaver du får stillet i matematikundervisningen og sådan noget Så det det arbejder de ligesom med og så arbejder de også i at gøre øh elever bedre skriftligt i i på de højere klassetrin både faktisk Vi De har nogle projekter kørende på HF og nogle i niende klasse og sådan noget i udskoling Men det sådan et hvor de Det et forskningcenter hvor de forsker i sådan nogle ting og så har de noget øh samarbejde med nogle dagsinstitutioner med nogle skoler hvor de så prøver det af",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Og det det ret fedt synes jeg at man sådan får lov til at komme ud og så prøve det af man faktisk har siddet Så først så der en masse dataindsamling sådan hvordan gør de det nu og så kommer man tilbage og arbejder en masse på alle de her data og analyserer og prøver at udvikle nogle nye ting måder de kan gøre tingene på og så tager ud at sige prøv det her og så er der alt fra",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_B","Spontaneous"
"10_Spontaneous","En måned til fem år hvor de er i den her tilstede i den her institution og prøver at implementere de her ting og se hvordan det fungerer",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja Men hvor meget når du af det så?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Øh jamen jeg skal både være med til nogle projekter der allerede er startet op",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_B","Spontaneous"
"10_Spontaneous","Øh hvor de her processer har været i gang og de så er i gang med at implementere det og så skal jeg være med i nogle hvor de først skal til at dataindsamle og så nogle hvor så jeg får lov til at prøve sådan alle steps",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nå --> ej hvor godt fordi man kan jo ikke nå at følge samme forløb jo så",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Men fedt du får lov til at se det hele",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja helt vildt",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Er det noget du selv har fundet?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Skal man det? Eller hvad? Xxx",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Okay",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Sejt Hvor mange er I egentlig?",0,"10","10_B","Spontaneous"
"10_Spontaneous","På studiet?",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Seksogtyve",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ikke flere?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nej haha",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ej et sødt lille studie",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ej hvor hyggeligt",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","Jamen vi har én gang og et klasseværelse Det sådan vores xxx haha",0,"10","10_A","Spontaneous"
"10_Spontaneous","Hvor henne?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Oppe på 1485 Nobelparken",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nobelparken?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja okay",0,"10","10_B","Spontaneous"
"10_Spontaneous","På sjette",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ej det Ej hvor Seksogtyve det bare Ej hvor må det være hyggeligt Så kender man hinanden og øh",0,"10","10_A","Spontaneous"
"10_Spontaneous","Haha",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja det gør man",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Er der mange internationale?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja vi er fire danskere",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_A","Spontaneous"
"10_Spontaneous","For det var nemlig hende jeg snakkede med dengang hun var nemlig heller ikke øh altså havde heller ikke dansk som øh som modersmål Hun kom fra et andet sted",0,"10","10_B","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det meget populært for andre eller hvad?",0,"10","10_B","Spontaneous"
"10_Spontaneous","Jamen altså der ikke så så sindssygt mange universiteter der arbejder med sådan kognitiv videnskab",0,"10","10_A","Spontaneous"
"10_Spontaneous","Det har vi jo også lige fået en bachelor i på Aarhus Universitet som også er den første",0,"10","10_A","Spontaneous"
"10_Spontaneous","Nej",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja Cognitive Science",0,"10","10_B","Spontaneous"
"10_Spontaneous","Ja præcis",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Og der er mange øh fra den gren der kommer øh og tager det her cognitive semiotics",0,"10","10_A","Spontaneous"
"10_Spontaneous","Ja",0,"10","10_B","Spontaneous"
"10_Spontaneous","Øh som sådan som hvis man er også er lidt mere interesseret i sprog eller sådan noget så ligger det sådan ret meget til sidebenet Men jeg tror også altså dem jeg har snakket med fra af de internationale studerende og sådan spurgt sådan hvad hvad hvorfor har I valgt at komme hertil",0,"10","10_A","Spontaneous"
"10_Spontaneous","Mm",0,"10","10_B","Spontaneous"
"11_Spontaneous","Øh okay",0,"11","11_A","Spontaneous"
"11_Spontaneous","Jeg har et spørgsmål Du skal fortælle om den værste oplevelse du har haft med en du boede sammen med",0,"11","11_A","Spontaneous"
"11_Spontaneous","Åh øh",0,"11","11_B","Spontaneous"
"11_Spontaneous","Jeg kan også starte",0,"11","11_A","Spontaneous"
"11_Spontaneous","Det det må du gerne det ja haha",0,"11","11_B","Spontaneous"
"11_Spontaneous","Skal jeg? Haha",0,"11","11_A","Spontaneous"
"11_Spontaneous","Øh jeg tror jeg ved ikke om det den værste men det hvert fald den der lige hopper op i mit hoved Jeg bor sammen med mine to fætre",0,"11","11_A","Spontaneous"
"11_Spontaneous","Mm",0,"11","11_B","Spontaneous"
"11_Spontaneous","Og så har min øh ene fætter han havde fødselsdag her i februar øh og så øh har han besluttet at holde familiefødselsdag og det også rigtig fint øh han har også besluttet det skulle være oppe hos os øh og han havde ikke lige spurgt os inden øh men han havde bare forventet at det kunne vi godt Problemet er bare lidt at hvis vi alle sammen skal være oppe i vores lejlighed så skal det være inde på mit værelse øh og det havde måske været meget rart lige at blive spurgt inden haha",0,"11","11_A","Spontaneous"
"11_Spontaneous","Ja",0,"11","11_B","Spontaneous"
"11_Spontaneous","Haha lige at vide i forvejen haha",0,"11","11_B","Spontaneous"
"11_Spontaneous","Ja",0,"11","11_A","Spontaneous"
"11_Spontaneous","Øh altså det jo jeg ved ikke om det så slemt men det lidt træls at man at der bare bliver forventet at det kunne være hos mig Han havde ikke spurgt hvad jeg skulle eller noget som helst og blev også lige lidt sådan okay skal jeg så også hjælpe med at lave mad og rydde op og det slet ikke mit projekt det her haha",0,"11","11_A","Spontaneous"
"11_Spontaneous","Mm",0,"11","11_B","Spontaneous"
"11_Spontaneous","Nej",0,"11","11_B","Spontaneous"
"11_Spontaneous","Det øh",0,"11","11_B","Spontaneous"
"11_Spontaneous","Det sådan lige almindelig høflighed trods alt at informere xxx",0,"11","11_B","Spontaneous"
"11_Spontaneous","Ja Men ja han spurgte så efterfølgende om det var okay og sådan ja ja det jo fint nok det bare noget man det noget man gerne lige vil spørges om inden og",0,"11","11_A","Spontaneous"
"11_Spontaneous","Mm",0,"11","11_B","Spontaneous"
"11_Spontaneous","Mm",0,"11","11_B","Spontaneous"
"11_Spontaneous","Så det er lidt træls lige Det bare lige det der er sket her sidste ja",0,"11","11_A","Spontaneous"
